id,name,artists,release_date,popularity,duration_ms,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
6Qb7YsAqH4wWFUMbGsCpap,Training Season,Dua Lipa,2024-02-15,74,209487,"dance pop, pop, uk pop",0.812,0.587,5,-4.483,0,0.0477,0.0349,2.64e-06,0.123,0.664,123.041
7culXP38P58h83PXwLQqyg,Home To Another One,Madison Beer,2023-06-02,51,149108,pop,0.677,0.522,11,-7.83,0,0.0445,0.0998,0.0553,0.709,0.458,132.994
3sP3c86WFjOzHHnbhhZcLA,Give Your Heart a Break,Demi Lovato,2011-01-01,69,205346,"pop, post-teen pop",0.651,0.695,6,-3.218,1,0.0487,0.23,0,0.144,0.569,123.008
2vPTtiR7x7T6Lr17CE2FAE,Partition,Beyoncé,2014-03-18,56,319466,"pop, r&b",0.412,0.441,11,-11.523,0,0.291,0.0296,0.0726,0.306,0.174,185.571
5lAnYvAIkSDNXqfo7DyFUm,Ain't Shit,Doja Cat,2021-06-25,73,174253,"dance pop, pop",0.855,0.488,3,-4.601,1,0.208,0.506,0,0.347,0.619,124.097
3hRV0jL3vUpRrcy398teAU,The Night We Met,Lord Huron,2015-04-06,88,208211,"indie folk, stomp and holler",0.448,0.369,9,-9.514,1,0.0452,0.968,0.272,0.638,0.0998,174.097
6kISMRfweKSvgHR0urMQFG,We Are Never Ever Getting Back Together,Taylor Swift,2012-10-22,56,193146,pop,0.628,0.676,7,-5.911,1,0.0916,0.00957,2.65e-05,0.121,0.75,85.984
27356GVuMPFWiJSZCragoM,make up,Ariana Grande,2019-02-08,59,140693,pop,0.71,0.715,7,-5.371,1,0.192,0.0845,1.45e-06,0.0617,0.479,105.044
4ZtFanR9U6ndgddUvNcjcG,good 4 u,Olivia Rodrigo,2021-05-21,82,178146,pop,0.563,0.664,9,-5.044,1,0.154,0.335,0,0.0849,0.688,166.928
6QkEV7Krf7WV2UdILlgN4Z,Daydreaming,Bruklin,2024-10-16,45,153529,,0.754,0.719,9,-3.221,0,0.117,0.0257,0,0.0775,0.523,84.887
5xdVqHtFS0eLuNp4Z8Wbpa,Good For You,"Selena Gomez, A$AP Rocky",2015-10-09,70,221280,"pop, post-teen pop",0.609,0.674,5,-6.484,0,0.0502,0.179,0,0.069,0.228,88.945
6vzLbfskWigBsCzNdB0kfE,Boys Ain't Shit,SAYGRACE,2019-10-18,53,175883,r&b,0.826,0.615,1,-4.729,0,0.137,0.435,0.00631,0.334,0.841,102.999
59NC8SuXPiSaiYL69XQ4dt,Let Me Love You,"Ariana Grande, Lil Wayne",2016-04-01,69,223853,pop,0.527,0.435,2,-8.363,1,0.129,0.0295,0,0.243,0.0781,102.698
2HWWNoWEEEECwZhAiLg7ib,Beautiful Liar,"Beyoncé, Shakira",2007-05-29,67,199853,"pop, r&b",0.764,0.751,8,-3.74,1,0.0703,0.00554,0.000237,0.164,0.418,91.977
5EGPf0nqO7vEIwsOX6Er98,Obsessed,Mariah Carey,2009-09-29,76,242200,"dance pop, pop, urban contemporary",0.742,0.467,10,-5.557,0,0.0624,0.0458,0,0.826,0.366,86.442
5wTVNpi5WDByxBgKgUE6MU,Supermodel,SZA,2017-06-09,68,181120,"pop, r&b, rap",0.613,0.442,6,-8.874,1,0.288,0.651,0,0.26,0.252,119.737
3DrPcUcJnFzYkFV0UYrR8M,Witness,Simone Elisa,2024-10-25,31,214096,,0.515,0.716,0,-5.077,1,0.0444,0.00743,5.62e-05,0.384,0.248,120.181
0HqZX76SFLDz2aW8aiqi7G,Bones,Imagine Dragons,2022-03-11,74,165264,"modern rock, pop, rock",0.773,0.742,5,-3.678,0,0.046,0.0206,0,0.0754,0.571,114.071
48vIfHaK7by6x0T6ucpODL,Make You Mine,Madison Beer,2024-02-09,78,221709,pop,0.533,0.642,6,-6.315,0,0.0403,0.221,0.00697,0.238,0.488,123.128
3hUxzQpSfdDqwM3ZTFQY0K,august,Taylor Swift,2020-07-24,83,261922,pop,0.532,0.623,5,-9.208,1,0.0331,0.538,7.28e-05,0.0925,0.403,89.937
63mdJr3NMY3wReOkNE6c6W,People You Know,Selena Gomez,2020-01-10,73,194900,"pop, post-teen pop",0.695,0.62,8,-8.082,0,0.0521,0.0881,5.43e-05,0.111,0.619,150.032
5AJ9hqTS2wcFQCELCFRO7A,MILLION DOLLAR BABY,Tommy Richman,2024-04-26,88,155151,chill abstract hip hop,0.852,0.697,1,-5.52,0,0.0439,0.0973,0.00037,0.0678,0.919,138.029
19KlZwqlT3fguP2BeHF1Q1,Disease,Lady Gaga,2024-10-25,86,229997,"art pop, dance pop, pop",0.562,0.917,11,-2.768,0,0.117,0.0513,0,0.488,0.501,100.987
38JweSPC9JTirnqgFOchCM,the boy is mine,Ariana Grande,2024-07-19,53,173639,pop,0.796,0.636,7,-5.837,0,0.0482,0.15,0,0.0743,0.444,97.976
2qT1uLXPVPzGgFOx4jtEuo,no tears left to cry,Ariana Grande,2018-08-17,74,205920,pop,0.699,0.713,9,-5.507,0,0.0594,0.04,3.11e-06,0.294,0.354,121.993
76FZM38RC8XaAjJ77CVTNe,Into You,Ariana Grande,2016-04-01,77,244453,pop,0.623,0.734,9,-5.948,1,0.107,0.0162,1.75e-06,0.145,0.37,107.853
7lPN2DXiMsVn7XUKtOW1CS,drivers license,Olivia Rodrigo,2021-01-08,19,242013,pop,0.585,0.436,10,-8.761,1,0.0601,0.721,1.31e-05,0.105,0.132,143.874
5G2f63n7IPVPPjfNIGih7Q,Taste,Sabrina Carpenter,2024-08-23,93,157279,pop,0.674,0.907,3,-4.086,1,0.064,0.101,0,0.297,0.721,112.964
3UYiU57SMiAS5LqolhHJw1,Shameless,Camila Cabello,2019-09-05,55,219742,"dance pop, pop",0.377,0.651,4,-5.437,0,0.0588,0.0197,5.31e-05,0.174,0.0851,129.698
7ne4VBA60CxGM75vw0EYad,That’s So True,Gracie Abrams,2024-10-18,94,166300,alt z,0.554,0.808,1,-4.169,1,0.0368,0.214,0,0.159,0.372,108.548
0o3ua5ufFK7nfRzbDUNoGA,don't wanna break up again,Ariana Grande,2024-03-08,70,174006,pop,0.513,0.73,9,-5.09,0,0.253,0.397,0,0.113,0.574,129.3
2CVxPBhMyH0ZNStI1CVKho,Glamorous,"Fergie, Ludacris",2007-01-23,40,247080,"dance pop, pop",0.811,0.75,0,-6.455,1,0.199,0.31,0,0.0864,0.564,131.023
02XnQdf7sipaKBBHixz3Zp,Paparazzi,Lady Gaga,2008-01-01,75,208306,"art pop, dance pop, pop",0.762,0.692,5,-3.973,0,0.0437,0.112,0,0.094,0.397,114.903
07Oz5StQ7GRoygNLaXs2pd,Good as Hell (feat. Ariana Grande) - Remix,"Lizzo, Ariana Grande",2016,58,159011,"escape room, minnesota hip hop, pop, trap queen",0.668,0.892,5,-3.001,0,0.0645,0.298,0,0.735,0.478,95.927
6Im9k8u9iIzKMrmV7BWtlF,34+35,Ariana Grande,2020-10-30,74,173710,pop,0.83,0.585,0,-6.476,1,0.094,0.237,0,0.248,0.485,109.978
4JNdwEfqwFRiAeEISC8RU8,Die For You (with Ariana Grande) - Remix,"The Weeknd, Ariana Grande",2023-02-27,67,232857,"canadian contemporary r&b, canadian pop, pop",0.556,0.515,1,-6.573,0,0.0633,0.266,0,0.344,0.492,66.958
4lnAN2S1fcI0SjxEbksZVr,Fetish (feat. Gucci Mane),"Selena Gomez, Gucci Mane",2017-07-13,74,186112,"pop, post-teen pop",0.708,0.618,2,-4.424,1,0.0592,0.0204,6.81e-06,0.062,0.265,123.013
0WdR2AyLW1Drd3OUdwezM0,everytime,Ariana Grande,2018-08-17,71,172106,pop,0.71,0.614,10,-6.757,0,0.0431,0.186,0,0.0974,0.658,148.152
0mflMxspEfB0VbI1kyLiAv,Stick Season,Noah Kahan,2022-10-14,87,182346,"pov: indie, singer-songwriter pop",0.664,0.5,9,-6.935,1,0.0651,0.799,0,0.0966,0.801,117.896
5PyDJG7SQRgWXefgexqIge,Agora Hills,Doja Cat,2023-09-20,76,265360,"dance pop, pop",0.755,0.687,8,-6.247,0,0.101,0.183,0.000177,0.125,0.381,123.01
6FcKs2bVkEDRKZUF0szYgM,we can't be friends (wait for your love),Ariana Grande,2024-03-08,50,228639,pop,0.646,0.624,5,-8.242,1,0.0424,0.0812,1.19e-05,0.0751,0.312,115.855
2J4P46vCFm1rPkNkp9pZWX,Ice Cream (with Selena Gomez),"BLACKPINK, Selena Gomez",2020-08-28,58,175813,"k-pop, k-pop girl group, pop",0.79,0.729,9,-3.843,1,0.334,0.0342,9.31e-05,0.0411,0.904,159.989
6ic8OlLUNEATToEFU3xmaH,Gimme More,Britney Spears,2007-10-25,80,251240,"dance pop, pop",0.788,0.844,2,-3.131,1,0.0334,0.25,0.000678,0.0723,0.382,113.324
4LASlVGZ7IEBKKy2PFMz1T,Made For You,Olivia Soli,2024-09-06,33,168151,,0.69,0.699,5,-8.372,0,0.0785,0.0531,0,0.092,0.262,118.965
3rUGC1vUpkDG9CZFHMur1t,greedy,Tate McRae,2023-09-15,86,131872,pop,0.749,0.729,6,-3.19,0,0.0321,0.261,0,0.113,0.816,111.004
3WVhkjB7Y4xFruqoCAajBb,Sue Me,Sabrina Carpenter,2018-11-09,68,179226,pop,0.46,0.809,6,-5.415,1,0.326,0.0422,5.04e-05,0.138,0.609,157.184
5nCthAh3jt4xKuLJAifAaR,Harleys In Hawaii,Katy Perry,2019-10-16,67,185815,pop,0.722,0.756,10,-6.207,0,0.132,0.183,6.78e-06,0.126,0.725,140.092
7Dx9Z6Aon1qPS2N0rHSWTe,just like magic,Ariana Grande,2020-10-30,63,149900,pop,0.719,0.607,8,-5.156,1,0.165,0.08,0,0.125,0.464,128.006
222B3aljXx6fFwKmFjuBED,Woman Like Me (feat. Nicki Minaj),"Little Mix, Nicki Minaj",2018-11-16,63,229720,"girl group, pop, talent show, uk pop",0.754,0.854,5,-3.449,0,0.0608,0.177,0,0.0808,0.8,75.002
2BgEsaKNfHUdlh97KmvFyo,2002,Anne-Marie,2018-04-27,77,186986,pop,0.697,0.683,1,-2.881,0,0.117,0.0372,0,0.137,0.603,96.133
0FFsgUoFibYISzMxuGS61W,I Don't Do Drugs (feat. Ariana Grande),"Doja Cat, Ariana Grande",2021-06-25,62,188893,"dance pop, pop",0.683,0.615,5,-5.737,1,0.0966,0.222,8.25e-06,0.154,0.45,77.014
190jyVPHYjAqEaOGmMzdyk,Beauty And A Beat,"Justin Bieber, Nicki Minaj",2012-06-15,74,227986,"canadian pop, pop",0.602,0.843,0,-4.831,1,0.0593,0.000688,5.27e-05,0.0682,0.526,128.003
2z4U9d5OAA4YLNXoCgioxo,What the Hell,Avril Lavigne,2011-03-08,71,220706,"canadian pop, candy pop, dance pop, pop",0.578,0.926,6,-3.689,0,0.0548,0.00472,0.0127,0.14,0.877,149.976
2etHQJxIbV0soyPhelVs9Y,Best Friend (feat. Doja Cat),"Saweetie, Doja Cat",2021-01-07,65,155883,"cali rap, trap queen",0.84,0.766,4,-4.12,1,0.136,0.00302,3.61e-06,0.0684,0.402,94.018
6XiqdnMk2LLbmybmyx30jD,BOYSHIT,Madison Beer,2021-02-26,55,160397,pop,0.638,0.699,1,-6.542,1,0.0892,0.0203,0,0.0879,0.57,121.122
0Ryd8975WihbObpp5cPW1t,boyfriend (with Social House),"Ariana Grande, Social House",2019-08-02,76,186106,pop,0.4,0.795,10,-3.731,0,0.461,0.119,0,0.159,0.702,190.097
6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,Billie Eilish,2024-05-17,97,210373,"art pop, pop",0.747,0.507,2,-10.171,1,0.0358,0.2,0.0608,0.117,0.438,104.978
6NmCCgnQcxKHPOAKgd9Nth,Baby I,Ariana Grande,2013-01-01,58,197600,pop,0.724,0.796,1,-3.686,1,0.0328,0.0152,0,0.354,0.542,101.975
12KUFSHFgT0XCoiSlvdQi4,Break Free,"Ariana Grande, Zedd",2014-08-22,75,214840,pop,0.686,0.702,7,-5.325,0,0.0455,0.00637,4.46e-05,0.204,0.29,129.948
1V6gIisPpYqgFeWbMLI0bA,Heart Attack,Demi Lovato,2013-01-01,78,210840,"pop, post-teen pop",0.504,0.785,8,-4.802,1,0.104,0.0738,0,0.239,0.502,173.968
5JLv62qFIS1DR3zGEcApRt,Wide Awake,Katy Perry,2012-03-12,74,220946,pop,0.515,0.683,5,-5.099,1,0.0371,0.0749,2.64e-06,0.392,0.572,159.878
7CyPwkp0oE8Ro9Dd5CUDjW,"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp",2023-06-23,89,244684,"canadian contemporary r&b, canadian pop, pop",0.264,0.64,8,-6.221,1,0.0442,0.0393,2.31e-06,0.151,0.19,84.828
1QheBawboy68qlo1A0wcct,Holding On,Leona Naess,2024-08-23,34,182302,"ectofolk, lilith",0.701,0.651,0,-7.372,1,0.0322,0.274,0.00636,0.0984,0.368,103.011
75W3SngKzTuoQ94uLf3y82,How You Get The Girl (Taylor's Version),Taylor Swift,2023-10-26,64,247533,pop,0.761,0.67,5,-5.956,1,0.0537,0.00198,1.08e-05,0.0873,0.519,120.014
5O2P9iiztwhomNh8xkR9lJ,Night Changes,One Direction,2014-11-17,89,226600,"boy band, pop, post-teen pop, talent show",0.672,0.52,8,-7.747,1,0.0353,0.859,0,0.115,0.37,120.001
7KokYm8cMIXCsGVmUvKtqf,Karma,Taylor Swift,2022-10-21,76,204852,pop,0.64,0.619,8,-7.108,1,0.065,0.062,0,0.475,0.121,90.008
19XpFsce28aByvCC4g89tJ,Too Sweet,Hozier,2024-08-19,84,251424,"irish singer-songwriter, modern rock, pop, pov: indie",0.74,0.643,10,-5.446,1,0.0413,0.041,0.00229,0.0407,0.96,117.025
4y3g40TWe7fCWCayJZuGvw,Good In Goodbye,Madison Beer,2021-02-26,67,141949,pop,0.658,0.698,11,-5.95,0,0.177,0.433,0,0.174,0.456,139.054
5uQ7de4EWjb3rkcFxyEOpu,Belong Together,Mark Ambor,2024-02-16,81,148317,singer-songwriter pop,0.646,0.668,2,-5.203,1,0.0282,0.491,0,0.212,0.64,90.969
0828RNklDZxYG9Rv4zOiFq,Pain in the City,Briellebeth,2024-11-15,27,239615,,0.308,0.459,6,-8.078,0,0.0444,0.354,1.45e-06,0.106,0.2,162.422
5f7YUWkPF9dIh5Sn9uOYxJ,Pictures of Us,Brii Elliss,2024-08-23,28,168960,,0.735,0.66,1,-6.974,0,0.0358,0.49,3.2e-05,0.104,0.179,124.931
1kuGVB7EU95pJObxwvfwKS,vampire,Olivia Rodrigo,2023-09-08,83,219724,pop,0.484,0.53,5,-5.821,1,0.0538,0.154,0,0.263,0.323,136.848
3hlksXnvbKogFdPbpO9vel,Super Bass,Nicki Minaj,2010-11-22,77,200013,"hip pop, pop, queens hip hop, rap",0.723,0.86,11,-4.357,1,0.203,0.271,4.56e-06,0.598,0.667,126.979
4QnC1bIaMSfDQvF4XDhV5M,Boyfriend,Selena Gomez,2020-04-09,48,161188,"pop, post-teen pop",0.811,0.512,2,-6.381,1,0.17,0.218,0.0262,0.0767,0.346,92.047
3sxdvhgiCnFvt5Nus1xcK3,Magic Show,Bruklin,2024-08-02,43,160384,,0.793,0.868,5,-0.838,0,0.0625,0.0653,0,0.0874,0.774,103.966
7aLT0tLcS40Penaplqu2cZ,Greedy,Ariana Grande,2016-04-01,63,214906,pop,0.619,0.705,1,-5.335,1,0.099,0.0323,0,0.0919,0.844,109.975
6ZANrVuAMp2rpjhfbOuJly,Same Old Love,Selena Gomez,2015-10-09,68,229080,"pop, post-teen pop",0.672,0.593,11,-4.01,0,0.0304,0.0223,0,0.214,0.438,98.02
6GUiIbJ834FcHewby3PwV0,Breakfast,Dove Cameron,2022-06-24,63,148470,pop,0.64,0.553,2,-6.42,0,0.0411,0.0579,0,0.0914,0.486,81.992
4yI3HpbSFSgFZtJP2kDe5m,Look At Her Now,Selena Gomez,2019-10-24,4,162595,"pop, post-teen pop",0.563,0.565,10,-7.905,0,0.271,0.114,0.026,0.304,0.55,154.353
2Zo1PcszsT9WQ0ANntJbID,Feather,Sabrina Carpenter,2023-03-17,85,185552,pop,0.791,0.694,6,-4.332,0,0.0335,0.0736,1.75e-06,0.0958,0.826,123.508
3RwWW7KeVhHGayYJgUL5eZ,eternal sunshine,Ariana Grande,2024-03-08,73,210200,pop,0.654,0.503,9,-7.065,1,0.0982,0.533,0,0.101,0.347,160.011
6R6ZoHTypt5lt68MWbzZXv,Sour Candy (with BLACKPINK),"Lady Gaga, BLACKPINK",2020-05-28,60,157706,"art pop, dance pop, pop",0.752,0.87,9,-3.812,0,0.0623,0.0604,1.12e-05,0.489,0.784,120.006
7KA4W4McWYRpgf0fWsJZWB,See You Again (feat. Kali Uchis),"Tyler, The Creator, Kali Uchis",2017-07-21,90,180386,"hip hop, rap",0.558,0.559,6,-9.222,1,0.0959,0.371,7.49e-06,0.109,0.62,78.558
235LXPXfi0SmOaS9TaCh3c,Teenage Dream,Katy Perry,2010-08-24,67,227741,pop,0.719,0.798,10,-4.582,1,0.0361,0.0162,2.34e-06,0.134,0.591,120.012
3LpfeSm9DbLTxcjX3xdCnE,Hotel New Wave,"Miller Campbell, Battleme",2024-10-25,28,220560,,0.61,0.896,2,-4.691,1,0.0623,0.00896,0.000728,0.0513,0.886,164.922
1xzi1Jcr7mEi9K2RfzLOqS,CUFF IT,Beyoncé,2022-07-29,74,225388,"pop, r&b",0.78,0.689,7,-5.668,1,0.141,0.0368,9.69e-06,0.0698,0.642,115.042
6NjWCIYu1W8xa3HIvcIhd4,Nasty,Tinashe,2024-04-12,74,176027,"alternative r&b, dance pop, metropopolis, pop, r&b",0.931,0.411,8,-8.433,1,0.0711,0.165,5.26e-06,0.134,0.515,100.002
4ix4v1Hu0qPgKOWmlv3yPN,Thirsty,Ashlee Keating,2024-07-05,33,164271,,0.485,0.599,0,-6.746,0,0.442,0.472,0,0.103,0.68,204.982
102YUQbYmwdBXS7jwamI90,Good Graces,Sabrina Carpenter,2024-08-23,86,185265,pop,0.758,0.759,5,-5.315,1,0.0479,0.329,3.96e-06,0.144,0.732,126.012
3MEruRteiUZXkStfTlZqRn,Back to the Streets (feat. Jhené Aiko),"Saweetie, Jhené Aiko",2020-10-23,55,189496,"cali rap, trap queen",0.865,0.792,4,-4.207,1,0.0677,0.168,1.46e-05,0.107,0.562,101.985
1NZs6n6hl8UuMaX0UC0YTz,Brooklyn Baby,Lana Del Rey,2014-01-01,80,351640,"art pop, pop",0.404,0.664,1,-6.698,1,0.0407,0.542,0.00402,0.11,0.0949,107.747
1SuJQO1f5T9uZtL9BccHbZ,cU,Lyubov Kay,2024-11-22,16,196125,,0.714,0.743,1,-5.724,0,0.0472,0.295,0.0115,0.112,0.446,92.969
14msK75pk3pA33pzPVNtBF,7 rings,Ariana Grande,2019-01-18,2,178640,pop,0.725,0.321,1,-10.744,0,0.323,0.578,0,0.0884,0.319,70.142
5GkQIP5mWPi4KZLLXeuFTT,motive (with Doja Cat),"Ariana Grande, Doja Cat",2020-10-30,71,167989,pop,0.789,0.742,10,-5.664,0,0.0652,0.0681,0,0.166,0.661,116.965
5aTsxlQlq0vIedDWZoqMWN,Lights - Single Version,Ellie Goulding,2010-01-01,62,210853,"indietronica, metropopolis, pop, uk pop",0.681,0.798,8,-6.169,0,0.0364,0.0302,0.036,0.131,0.774,120.006
6epn3r7S14KUqlReYr77hA,Baby,"Justin Bieber, Ludacris",2010-01-01,81,214240,"canadian pop, pop",0.728,0.859,5,-5.237,0,0.137,0.0401,0,0.111,0.535,65.043
1wLvydXuPddY7icZIj2KVZ,Wine Ya Waistline,"Sahara Rose, Devin Di Dakta",2024-08-29,31,135888,high vibe,0.851,0.781,2,-4.155,1,0.0727,0.014,0.0549,0.0917,0.447,100.061
6tNQ70jh4OwmPGpYy6R2o9,Beautiful Things,Benson Boone,2024-01-18,85,180304,singer-songwriter pop,0.472,0.471,10,-5.692,1,0.0603,0.151,0,0.14,0.219,105.029
4l0RmWt52FxpVxMNni6i63,you broke me first,Tate McRae,2021-03-26,82,170226,pop,0.66,0.379,4,-9.357,1,0.0543,0.798,0,0.0913,0.0762,124.027
3YJJjQPAbDT7mGpX3WtQ9A,Good Days,SZA,2020-12-25,73,279204,"pop, r&b, rap",0.436,0.655,1,-8.37,0,0.0583,0.499,8.1e-06,0.688,0.412,121.002
6SqA0ketFw8TP6H6dhIjk3,D&G,Claudia Valentina,2024-09-06,46,124800,uk pop,0.726,0.57,6,-7.346,0,0.104,0.0238,7.43e-05,0.0556,0.568,150.043
0yvPEnB032fojLfVluFjUv,Sorry Not Sorry,Demi Lovato,2017-09-29,71,203760,"pop, post-teen pop",0.705,0.643,11,-6.929,0,0.232,0.0242,0,0.262,0.884,143.944
09gysnJpfQ3ublBmJDfcEC,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),"Amaarae, Kali Uchis, Moliy",2021-09-16,73,204763,"afro r&b, afrobeats, alternative r&b, ghanaian alternative, ghanaian pop",0.87,0.523,1,-8.052,0,0.0602,0.433,2.07e-05,0.113,0.319,110.02
6RX5iL93VZ5fKmyvNXvF1r,Irreplaceable,Beyoncé,2007-05-29,69,227853,"pop, r&b",0.447,0.694,7,-4.637,0,0.382,0.0293,5.46e-06,0.167,0.509,175.868
2qxmye6gAegTMjLKEBoR3d,Let Me Down Slowly,Alec Benjamin,2018-11-16,84,169353,"alt z, pop, pov: indie",0.652,0.557,1,-5.714,0,0.0318,0.74,0,0.124,0.483,150.073
2EBCVPNAG46nbgs6jXPGvv,Starships,Nicki Minaj,2012-01-01,76,210626,"hip pop, pop, queens hip hop, rap",0.747,0.716,11,-2.457,0,0.0751,0.135,0,0.251,0.751,125.006
7LjEQ8GsQiUNVakV6TZI0e,Baby,Madison Beer,2020-08-21,52,207734,pop,0.705,0.707,0,-5.174,1,0.0534,0.0799,0,0.149,0.452,117.974
4kV4N9D1iKVxx1KLvtTpjS,"break up with your girlfriend, i'm bored",Ariana Grande,2019-02-08,73,190440,pop,0.727,0.554,5,-5.29,0,0.0915,0.0421,0,0.106,0.335,170.0
6WrI0LAC5M1Rw2MnX2ZvEg,Don't Start Now,Dua Lipa,2019-10-31,70,183290,"dance pop, pop, uk pop",0.794,0.793,11,-4.521,0,0.0842,0.0125,0,0.0952,0.677,123.941
7gaA3wERFkFkgivjwbSvkG,"yes, and?",Ariana Grande,2024-01-12,73,214994,pop,0.787,0.775,1,-6.614,1,0.0548,0.19,6.54e-05,0.113,0.787,118.998
3oHNJECGN3bBoGXejlw2b1,Last Friday Night (T.G.I.F.),Katy Perry,2010-08-24,65,230733,pop,0.652,0.81,3,-3.789,0,0.0406,0.00129,2.91e-05,0.667,0.732,126.022
6ZgigeSB0XUMqc0jjzaq6d,"You're A Mean One, Mr. Grinch",Thurl Ravenscroft,1966-12-18,67,176333,movie tunes,0.559,0.373,2,-14.107,1,0.111,0.898,0,0.124,0.684,103.786
5aDoUmxBsbdpS16alksb5Z,Do You Hear What I Hear? - Remastered 2006,Bing Crosby,2006-01-01,74,165666,"adult standards, easy listening, lounge, swing",0.532,0.246,10,-15.499,1,0.028,0.813,1.66e-06,0.195,0.414,101.369
12LZZSvBjSV43XxpqD2WoH,Blue Christmas,Elvis Presley,1957,0,129173,"rock-and-roll, rockabilly",0.465,0.27,4,-16.661,1,0.0425,0.9,0.00104,0.145,0.58,94.518
1IcR6RlgvDczfvoWJSSY2A,It's the Most Wonderful Time of the Year,Andy Williams,1963,67,151000,"adult standards, easy listening",0.234,0.526,2,-11.656,1,0.0411,0.871,2.34e-06,0.122,0.649,201.739
2pXpURmn6zC5ZYDMms6fwa,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),"Perry Como, The Fontane Sisters, Mitchell Ayres & His Orchestra",1999-08-23,79,155933,"adult standards, easy listening",0.724,0.276,7,-12.25,1,0.0599,0.76,0,0.116,0.718,112.874
5Q2P43CJra0uRAogjHyJDK,"Baby, It's Cold Outside (feat. Meghan Trainor)","Brett Eldredge, Meghan Trainor",2016-10-28,71,173560,"contemporary country, country, country road, modern country rock",0.583,0.572,1,-4.776,1,0.0366,0.738,0,0.266,0.684,113.998
46UMwpkxyIwzqhsaONm4wf,Sleigh Ride,The Ronettes,2019-11-09,64,181266,"brill building pop, classic girl group, motown, rock-and-roll",0.529,0.772,2,-7.013,1,0.0287,0.403,2.21e-06,0.316,0.853,91.751
04vLj9QUXoKdRlsp3gkURo,Mele Kalikimaka (Merry Christmas),"Bing Crosby, The Andrews Sisters",1945-01-01,74,175333,"adult standards, easy listening, lounge, swing",0.501,0.224,3,-12.431,1,0.092,0.646,0,0.284,0.619,202.677
4bCsqW97CsQAswDBuwGyzz,"Oh, It’s Christmas!",Jordin Sparks,2020-11-26,60,205714,"dance pop, pop, post-teen pop, urban contemporary",0.729,0.623,11,-6.637,1,0.21,0.212,0,0.0899,0.822,69.925
35MqcEIVZ7svbBpRt4N30g,Frosty The Snowman - Remastered 2006,Bing Crosby,2006-01-01,66,133413,"adult standards, easy listening, lounge, swing",0.519,0.368,7,-11.622,1,0.0796,0.617,0,0.0859,0.854,160.359
0oEBvSzYp0aS7Obdus1RGm,Carol of the Bells,John Williams,2019-12-13,63,85253,"orchestral soundtrack, soundtrack",0.437,0.149,4,-18.128,1,0.0394,0.995,0.0896,0.15,0.801,153.919
4ricyQVd20UQde1jpXCSuJ,Winter Wonderland,Tony Bennett,1968-11-06,0,133866,"adult standards, easy listening, lounge, vocal jazz",0.452,0.366,0,-14.152,0,0.0415,0.833,0,0.0789,0.629,114.993
4QX5pZQpQTgVlkqfUTDim0,Silver Bells,Dean Martin,1966,72,142560,"adult standards, easy listening, lounge, vocal jazz",0.29,0.259,8,-13.967,1,0.0306,0.9,0,0.308,0.606,97.173
1Wf14bTyb6UeKojy8ykPYm,Happy Holiday / The Holiday Season,Andy Williams,1963,66,157000,"adult standards, easy listening",0.462,0.402,0,-13.792,1,0.0353,0.825,0,0.189,0.7,148.956
0tXPhc8LvM4dPvoRwI66XQ,I'll Be Home for Christmas,Michael Bublé,2011-10-24,60,264826,"adult standards, canadian pop, jazz pop, lounge",0.282,0.101,7,-14.657,1,0.0315,0.934,5.05e-05,0.159,0.141,83.13
2VsCE6ui7N4IRzGIGT7Di8,O Christmas Tree (feat. Count Basie Big Band),"Tony Bennett, Count Basie Big Band",2008-10-14,66,207253,"adult standards, easy listening, lounge, vocal jazz",0.571,0.0982,6,-14.34,1,0.0425,0.949,1.71e-06,0.109,0.0857,74.271
4Zo33RKIwOIiVsZZtXsKU4,Twelve Days Of Christmas - Single Version,"Bing Crosby, The Andrews Sisters",1987-01-01,0,204040,"adult standards, easy listening, lounge, swing",0.629,0.292,3,-10.737,1,0.06,0.883,0,0.136,0.83,142.543
5EmYSWE2LpTd4hXxPYdbSf,"Silver And Gold - From ""Rudolph The Red-Nosed Reindeer"" Soundtrack",Burl Ives,1965-12-01,65,106600,"adult standards, american folk revival",0.26,0.239,4,-15.505,0,0.0342,0.907,0.000178,0.285,0.296,131.794
1RMDXedcRno6rDBCbNHDJf,Santa Claus Is Coming to Town,Michael Bublé,2012-11-09,72,171093,"adult standards, canadian pop, jazz pop, lounge",0.594,0.389,10,-7.109,1,0.0517,0.785,0,0.0313,0.396,122.331
65irrLqfCMRiO3p87P4C0D,Frosty The Snowman,Ella Fitzgerald,1960-01-01,72,131733,"adult standards, jazz, jazz blues, soul, swing, vocal jazz",0.579,0.502,8,-7.57,1,0.0513,0.733,0,0.281,0.836,76.783
6YJdPrH3i2POzu7hdHIRrb,Santa Baby,"Ariana Grande, Liz Gillies",2013-01-01,68,170933,pop,0.748,0.778,0,-5.752,1,0.137,0.0501,0,0.284,0.777,95.989
